H2168,VillageCareMAX,Village Senior Services Corporation,"Village Care of New York, Inc.",No,3,7,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2171,Care N' Care Insurance Company,"Care N' Care Insurance Company, Inc.",Texas Health Resources,No,2,3,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2172,Kaiser Permanente,Kaiser Fdtn Hlth Plan Of The Mid-atlantic States,"Kaiser Foundation Health Plan, Inc.",No,2,4,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2174,Trillium Medicare Advantage,Trillium Community Health Plan,Centene Corporation,No,4,7,N/A,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2185,LifeWorks Advantage,"Lifeworks Advantage, Llc","MFA Lifeworks, LLC",No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2224,Senior Whole Health,"Senior Whole Health, Llc","Magellan Health, Inc.",No,3,5,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2225,"Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance, Inc.",No,3,5,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2226,UnitedHealthcare,Unitedhealthcare Insurance Company,"UnitedHealth Group, Inc.",No,3,5,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2228,UnitedHealthcare,Unitedhealthcare Insurance Company,"UnitedHealth Group, Inc.",No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2230,Blue Cross Blue Shield of Massachusetts,"Bcbs  Of Massachusetts Hmo Blue, Inc.","Blue Cross and Blue Shield of Massachusetts, Inc.",No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2235,BayCare Health Plans,"Baycare Select Health Plans, Inc.","BayCare Health System, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2237,iCare,"Independent Care Health Plan, Inc.",Independent Care Health Plan Inc.,No,4,7,N/A,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2241,Golden State,Golden State Medicare Health Plan,Golden State Medicare Health Plan,No,1,2,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2247,UnitedHealthcare,"Unitedhealthcare Community Plan, Inc.","UnitedHealth Group, Inc.",No,4,7,N/A,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2256,Tufts Health Plan,Tufts Associated Health Maintenance Organization,"Tufts Health Plan, Inc",No,1,1,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2261,Blue Cross Blue Shield of Massachusetts,"Bcbs  Of Massachusetts Hmo Blue, Inc.","Blue Cross and Blue Shield of Massachusetts, Inc.",No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2288,Bright Health,Bright Health Insurance Company Of New York,"Bright Health, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2292,UnitedHealthcare,"Oxford Health Insurance, Inc.","UnitedHealth Group, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2320,Priority Health Medicare,Priority Health,Spectrum Health System,No,1,2,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2322,HAP Senior Plus (PPO),Alliance Health And Life Insurance Company,Henry Ford Health System,No,1,2,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2334,Clear Spring Health,"Eon Health, Inc. (sc)",Delaware Life Insurance Company,No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2354,HAP Senior Plus,Health Alliance Plan Of Michigan,Henry Ford Health System,No,1,2,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2392,Kansas Health Advantage,"Kansas Superior Select, Inc.",Kansas Superior Select,No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2400,Signature Advantage (HMO SNP),"Signature Advantage, Llc","SA Plan, LLC",No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2406,UnitedHealthcare,Unitedhealthcare Insurance Company,"UnitedHealth Group, Inc.",No,2,2,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2416,PrimeWest Health,Primewest Rural Mn Health Care Access Initiative,PrimeWest Rural MN Health Care Access Initiative,No,3,5,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2417,Itasca Medical Care/IMCare Classic,Itasca Medical Care,Itasca County,No,3,5,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2419,South Country Health Alliance,South Country Health Alliance,South Country Health Alliance,No,3,7,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2422,HealthPartners,"Healthpartners, Inc.","HealthPartners, Inc.",No,3,5,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2425,Blue Plus,Blue Plus,"Aware Integrated, Inc.",No,3,5,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2446,Blue Cross and Blue Shield of Minnesota,Blue Cross And Blue Shield Of Minnesota,"Aware Integrated, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2450,Medica,Medica Insurance Company,Medica Holding Company,No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2456,UCare's MSHO,Ucare Minnesota,UCare Minnesota,No,3,5,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2458,Medica,Medica Health Plans,Medica Holding Company,No,3,7,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2459,UCare,Ucare Minnesota,UCare Minnesota,No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2461,Blue Cross and Blue Shield of Minnesota,Blue Cross And Blue Shield Of Minnesota,"Aware Integrated, Inc.",No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2462,HealthPartners,"Group Health Plan, Inc. (mn)","HealthPartners, Inc.",No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2463,Humana,"Humana Health Plan Of Texas, Inc.",Humana Inc.,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2486,Humana,"Humana Medical Plan Of Utah, Inc.",Humana Inc.,No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2491,WellCare,"Wellcare Health Insurance Of Arizona, Inc.","WellCare Health Plans, Inc.",No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2563,Optima Medicare,Optima Health Plan,Sentara Health Care (SHC),No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2577,UnitedHealthcare,Care Improvement Plus Of Texas Insurance Company,"UnitedHealth Group, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2582,UnitedHealthcare,Rocky Mountain Health Maintenance Organization,"UnitedHealth Group, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2591,Health Alliance Medicare,"Health Alliance - Midwest, Inc.",The Carle Foundation,No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2593,Amerigroup,"Amerigroup Texas, Inc.",Anthem Inc.,No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2610,Essence Healthcare,"Essence Healthcare, Inc.",Essence Group Holdings Corporation,No,1,2,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2624,CARE N' CARE INSURANCE COMPANY OF NORTH CAROLINA,Care N' Care Insurance Company Of North Carolina,Moses H. Cone Memorial Hospital Corp.,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2663,Aetna Medicare,"Coventry Health Care Of Missouri, Inc",CVS Health Corporation,No,1,2,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2678,MoreCare,"Ma Delivery Innovations, Inc.",MHNU Corporation,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2722,"Vantage Health Plan of Arkansas, Inc.","Vantage Health Plan Of Arkansas, Inc.","Vantage Holdings, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2773,QUALITY HEALTH PLANS,"Quality Health Plans Of New York, Inc.","QHP Financial Group, Inc.",No,2,3,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2775,WellCare,American Progressive Life & Hlth Ins Company Of Ny,"WellCare Health Plans, Inc.",No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2793,"Imperial Insurance Company of Texas, Inc","Imperial Insurance Company Of Texas, Inc.",Imperial Health Plan of California,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2802,UnitedHealthcare,"Unitedhealthcare Of The Midlands, Inc.","UnitedHealth Group, Inc.",No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2816,WellCare,American Progressive Life & Hlth Ins Company Of Ny,"WellCare Health Plans, Inc.",No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2825,Mary Washington Medicare Advantage,Mary Washington Health Plan,Mary Washington Healthcare,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2829,Innovation Health Medicare,"Innovation Health Plan, Inc.","Innovation Health Holdings, LLC",No,1,2,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2836,Anthem Blue Cross and Blue Shield,"Anthem Health Plans, Inc.",Anthem Inc.,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2879,Molina Healthcare of Wisconsin,"Molina Healthcare Of Wisconsin, Inc.","Molina Healthcare, Inc.,",No,4,7,N/A,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2915,Allwell,"Pennsylvania Health & Wellness, Inc.",Centene Corporation,No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2926,PrimeWest Health,Primewest Rural Mn Health Care Access Initiative,PrimeWest Rural MN Health Care Access Initiative,No,4,7,N/A,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2944,Humana,Humana Insurance Company,Humana Inc.,No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2960,Senior Care Plus,"Hometown Health Plan, Inc.",Renown Health,No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2962,Ultimate Health Plans,"Ultimate Health Plans, Inc.","ULTIMATE HEALTH PLAN, INC.",No,2,3,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2986,Stanford Health Care Advantage,Stanford Healthcare Advantage,Stanford Health Care,No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3071,Community Care Alliance of Illinois,"Community Care Alliance Of Illinois, Nfp",Delaware Life Insurance Company,No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3113,UnitedHealthcare,"Oxford Health Plans (nj), Inc.","UnitedHealth Group, Inc.",No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3132,AHF,"Ahf Mco Of Florida, Inc.",AIDS Healthcare Foundation,No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3146,Aetna Medicare,Aetna Better Health Inc. (ga),CVS Health Corporation,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3152,Aetna Medicare,Aetna Health Inc. (nj),CVS Health Corporation,No,2,2,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3154,Horizon Blue Cross Blue Shield of New Jersey,Horizon Insurance Company,"Horizon Healthcare Services, Inc.",No,2,3,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3170,Blue Cross and Blue Shield of Nebraska,"Sapphire Edge, Inc.",Blue Cross Blue Shield of Nebraska,No,2,3,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3192,Aetna Medicare,Aetna Health Of Michigan Inc.,CVS Health Corporation,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3204,Presbyterian Health Plan,Presbyterian Health Plan,Presbyterian Healthcare Services,No,1,1,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3206,"Presbyterian Insurance Company, Inc.","Presbyterian Insurance Company, Inc.",Presbyterian Healthcare Services,No,1,2,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3219,Allina Health Aetna Medicare,Allina Health And Aetna Insurance Company,ALLINA HEALTH AND AETNA INSURANCE COMPANY,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3227,Kalos Health Plan,"Kalos Health, Inc.","Kalos Health, Inc.",No,4,7,N/A,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3239,Aetna Medicare,"Aetna Better Health, Inc. (la)",CVS Health Corporation,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3240,Amerigroup Community Care,"Amerigroup New Jersey, Inc.",Anthem Inc.,No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3251,Blue Cross and Blue Shield of New Mexico,Health Care Service Corporation,Health Care Service Corporation,No,1,2,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3259,BlueCare Plus Tennessee,Volunteer State Health Plan,BlueCross BlueShield of Tennessee,No,4,7,N/A,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3276,ConnectiCare,"Connecticare Insurance Company, Inc.","EmblemHealth, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3281,Bright Health,Bright Health Insurance Company Of Florida,"Bright Health, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3288,Aetna Medicare,Aetna Health And Life Insurance Company,CVS Health Corporation,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3291,PruittHealth Premier,"Pruitthealth Premier, Inc.","UNICO Premier, LLC",No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3293,"MMM of Florida, Inc.","Mmm Of Florida, Inc.",InnovaCare Inc.,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3305,MVP HEALTH CARE,"Mvp Health Plan, Inc.","MVP Health Care, Inc.",No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3307,UnitedHealthcare,"Oxford Health Plans (ny), Inc.","UnitedHealth Group, Inc.",No,1,2,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3312,Aetna Medicare,Aetna Health Inc. (ny),CVS Health Corporation,No,1,2,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3328,Fidelis Legacy Plan,"The New York State Catholic Health Plan, Inc.","The New York State Catholic Health Plan, Inc.",No,4,5,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3330,EmblemHealth Medicare HMO,Health Insurance Plan Of Greater New York,"EmblemHealth, Inc.",No,1,4,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3335,"Excellus Health Plan, Inc","Excellus Health Plan, Inc.","Lifetime Healthcare, Inc.",No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3342,Empire BlueCross BlueShield,"Empire Healthchoice Assurance, Inc.",Anthem Inc.,No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3344,Independent Health,Independent Health Benefits Corporation,"Independent Health Association, Inc.",No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3347,Elderplan,"Elderplan, Inc.","Elderplan, Inc.",No,3,5,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3351,"Excellus Health Plan, Inc","Excellus Health Plan, Inc.","Lifetime Healthcare, Inc.",No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3359,Healthfirst Medicare Plan,"Healthfirst Health Plan, Inc.","Healthfirst, Inc.",No,3,5,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3362,Independent Health,"Independent Health Association, Inc.","Independent Health Association, Inc.",No,1,2,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3379,UnitedHealthcare,"Unitedhealthcare Of New York, Inc.","UnitedHealth Group, Inc.",No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3384,BlueCross BlueShield of WNY and BlueShield of NENY,Healthnow New York Inc.,HealthNow New York Inc.,No,1,2,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3387,UnitedHealthcare,"Unitedhealthcare Of New York, Inc.","UnitedHealth Group, Inc.",No,3,7,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3388,CDPHP Medicare Advantage,"Capital District Physicians' Health Plan, Inc.","Capital District Physicians' Health Plan, Inc.",No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3404,Blue Cross and Blue Shield of North Carolina,Blue Cross And Blue Shield Of North Carolina,Blue Cross and Blue Shield of North Carolina,No,2,3,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3407,El Paso Health Advantage Dual SNP,"El Paso First Health Plans, Inc.",El Paso County Hospital District,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3416,HealthPartners UnityPoint Health,"Healthpartners Unitypoint Health, Inc.","HealthPartners UnityPoint Health, Inc.",No,1,2,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3418,UnitedHealthcare,Unitedhealthcare Insurance Company Of New York,"UnitedHealth Group, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3442,UnitedHealthcare,Unitedhealthcare Insurance Company Of Illinois,"UnitedHealth Group, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3447,Anthem HealthKeepers,"Healthkeepers, Inc.",Anthem Inc.,No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3449,Blue Cross and Blue Shield of North Carolina,Blue Cross And Blue Shield Of North Carolina,Blue Cross and Blue Shield of North Carolina,No,2,3,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3464,UnitedHealthcare,"Unitedhealthcare Of Arkansas, Inc.","UnitedHealth Group, Inc.",No,2,5,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3467,ProCare Advantage,"Procare Advantage, Llc","First Sacramento Capital Funding, LLC",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3471,Health Alliance Northwest,Health Alliance Northwest Health Plan,The Carle Foundation,No,2,2,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3499,Allwell,Coordinated Care Corporation,Centene Corporation,No,2,5,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3528,ConnectiCare,"Connecticare, Inc.","EmblemHealth, Inc.",No,1,1,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3533,Humana,"Humana Health Company Of New York, Inc.",Humana Inc.,No,2,5,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3536,Anthem Blue Cross and Blue Shield,"Matthew Thornton Health Plan, Inc.",Anthem Inc.,No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3557,Blue Cross & Blue Shield of Rhode Island,Blue Cross & Blue Shield Of Rhode Island,Blue Cross & Blue Shield of Rhode Island,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3561,"HEALTH NET COMMUNITY SOLUTIONS, INC.","Health Net Community Solutions, Inc.",Centene Corporation,No,3,5,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3572,AHF,"Ahf Mco Of Georgia, Inc.",AIDS Healthcare Foundation,No,4,6,N/A,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3597,Aetna Medicare,Aetna Health Inc. (me),CVS Health Corporation,No,1,2,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3632,Medica,Medica Community Health Plan,Medica Holding Company,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3653,Paramount Elite/Medicare Plans,"Paramount Care, Inc.","Promedica Health System, Inc.",No,1,2,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3655,Anthem Blue Cross and Blue Shield,Community Insurance Company,Anthem Inc.,No,2,4,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3660,SummaCare Medicare Advantage Plans,Summacare Inc.,Summa Health System Community,No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3664,PrimeTime Health Plan,Aultcare Health Insuring Corporation,Aultman Health Foundation,No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3668,MediGold,"Mount Carmel Health Plan, Inc.",Trinity Health,No,1,1,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3672,The Health Plan,"The Health Plan Of West Virginia, Inc.","The Health Plan of West Virginia, Inc.",No,2,4,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3706,GlobalHealth,"Globalhealth, Inc.","Momentum Health Holdings, LLC",No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3708,American Health Advantage of Oklahoma,"Oklahoma Superior Select, Inc.","American Health Companies, Inc.",No,4,7,N/A,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3725,Bright Health,Bright Health Insurance Company Of Illinois,"Bright Health, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3748,Aetna Medicare,"Aetna Better Health Of Washington, Inc.",CVS Health Corporation,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3749,UnitedHealthcare,"Unitedhealthcare Of Oklahoma, Inc.","UnitedHealth Group, Inc.",No,2,4,N/A,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3755,CommunityCare Senior Health Plan (HMO),"Community Care Hmo, Inc","CommunityCare Managed Healthcare Plans of OK, Inc.",No,1,2,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3777,"Experience Health, Inc.","Experience Health, Inc.","EXPERIENCE HEALTH, INC.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3794,UnitedHealthcare,Care Improvement Plus Wisconsin Insurance Company,"UnitedHealth Group, Inc.",No,4,7,N/A,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3800,Provider Partners Illinois Advantage Plan,Provider Partners Health Plan Of Illinois,"Rifkin Managed Care Holding Company, LLC",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3805,UnitedHealthcare,"Unitedhealthcare Of Oregon, Inc.","UnitedHealth Group, Inc.",No,1,2,N/A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
